respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,Greenfield WPCF,612527.3066436638,2,Detected,2024-07-19T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-07-19,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1616575.0524406042,2,Detected,2024-07-29T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-02-20T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,692008.4078243506,3,Detected,2024-12-27T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-12-27,current
2024-2025,BioBot,Municipal,Whitman,997246.649099874,4,Detected,2024-10-28T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Springfield WWTP,607189.0550607223,2,Detected,2024-09-17T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-09-17,current
2024-2025,BioBot,Municipal,Lynn WWTF,616519.627390205,2,Detected,2025-01-29T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1001014.2003236029,4,Detected,2025-02-12T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2025-02-12,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,860481.8222959762,4,Detected,2024-07-14T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-07-14,current
2024-2025,BioBot,Municipal,Springfield WWTP,935013.9744925033,2,Detected,2024-08-08T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-08-08,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,795926.5387669845,3,Detected,2024-11-26T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,802849.9967801896,3,Detected,2024-11-26T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,Amherst WWTP,659717.559013726,2,Detected,2025-01-23T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-02-20T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1365872.0173866283,1,Detected,2024-08-29T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-08-29,current
2024-2025,BioBot,Municipal,Whitman,1325351.0227722668,3,Detected,2024-08-12T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1001877.984342847,2,Detected,2024-10-09T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-10-09,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,962269.8112101577,4,Detected,2025-02-02T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2025-02-02,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2380771.5003105584,4,Detected,2024-09-13T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-09-13,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,698702.7858417957,3,Detected,2024-07-15T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,New Bedford WWTF,666252.9055393414,1,Detected,2024-08-22T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-02-20T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,Springfield WWTP,716411.052748218,2,Detected,2024-07-31T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-07-31,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,2212055.077657888,3,Detected,2024-12-30T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,95097.53991119676,2,Detected,2024-11-07T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,Northampton WWTP,1251416.0995414457,1,Detected,2025-01-29T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-02-20T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,Hull WWTF,458082.7844522386,3,Detected,2024-07-23T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,1287736.3032069826,2,Detected,2025-01-14T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-02-20T00:00:00Z,2025-01-14,current
2024-2025,BioBot,Municipal,Hopedale WWTP,2260825.9290601555,2,Detected,2024-12-30T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1253593.6503551786,2,Detected,2024-09-13T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-09-13,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,782483.3812464792,4,Detected,2024-08-19T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1157891.9429873426,4,Detected,2024-08-16T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-08-16,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,531004.5614473901,2,Detected,2024-12-01T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-12-01,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,380438.23266592255,3,Detected,2024-07-08T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-07-08,current
2024-2025,BioBot,Municipal,Gloucester WWTP,911056.4940303967,1,Detected,2025-02-04T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-02-20T00:00:00Z,2025-02-04,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,1057386.8843009376,2,Detected,2024-08-14T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,Wareham WPCF,1480988.2598214932,3,Detected,2024-12-30T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,523036.46277115186,2,Not Detected,2024-12-27T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-12-27,current
2024-2025,BioBot,Municipal,Springfield WWTP,1028430.9052095735,2,Detected,2024-07-18T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,Springfield WWTP,878229.2706903234,2,Detected,2024-08-29T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-08-29,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,5675142.443770858,3,Detected,2025-01-06T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2025-01-06,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,493820.40314350254,3,Detected,2024-07-08T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2024-07-08,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1576718.5128650172,2,Detected,2024-08-08T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-08-08,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,393311.7053004577,1,Detected,2024-10-21T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-02-20T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Springfield WWTP,918044.132650951,2,Detected,2024-08-27T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,2522759.357576631,2,Detected,2024-09-20T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2024-09-20,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,2308403.8534973264,2,Detected,2024-09-20T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2024-09-20,current
2024-2025,BioBot,Municipal,Hopedale WWTP,986104.994755503,2,Detected,2024-08-22T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,768170.4505569506,2,Detected,2024-09-23T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-02-20T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1540796.6160361478,3,Detected,2024-07-22T00:00:00Z,copies/L,Montague,MA,Franklin,2025-02-20T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,Douglas WWTP,686194.9095209648,2,Detected,2025-01-28T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-02-20T00:00:00Z,2025-01-28,current
2024-2025,BioBot,Municipal,Surfside WTF,234009.68361830644,3,Detected,2025-01-27T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-02-20T00:00:00Z,2025-01-27,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1875208.7373014826,3,Detected,2024-12-30T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,2543698.9459082694,4,Detected,2025-01-07T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2025-01-07,current
2024-2025,BioBot,Municipal,Whitman,1125670.9781884372,2,Detected,2025-01-06T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-06,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1358003.0203194735,4,Detected,2024-09-26T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-09-26,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,969583.8287439378,3,Detected,2024-08-10T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-10,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,630114.3480308533,2,Detected,2024-07-15T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2024-07-15,current
2024-2025,BioBot,Municipal,Springfield WWTP,1246699.980622889,2,Detected,2024-08-20T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1169196.6219526862,3,Detected,2025-01-20T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-01-20,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1224179.5304004746,2,Detected,2024-07-22T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-07-22,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1349438.3202378575,4,Detected,2024-12-22T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-12-22,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,2927434.402336642,2,Detected,2024-09-16T00:00:00Z,copies/L,Norton,MA,Bristol,2025-02-20T00:00:00Z,2024-09-16,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1098928.9672289013,2,Detected,2024-12-29T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-29,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1066222.5311098942,3,Detected,2024-09-09T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-09-09,current
2024-2025,BioBot,Municipal,Lynn WWTF,674066.5427853516,2,Detected,2024-07-09T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,Greenfield WPCF,134287.58592306115,3,Detected,2024-11-26T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,399774.21168693167,4,Detected,2024-10-09T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-10-09,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,929257.5707567413,1,Detected,2024-09-19T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,610238.9602500031,3,Detected,2024-10-19T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-10-19,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1133077.2845937964,4,Detected,2024-09-05T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-09-05,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,555907.9923261116,2,Detected,2024-08-30T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-08-30,current
2024-2025,BioBot,Municipal,Springfield WWTP,182277.72860589935,2,Detected,2024-11-12T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1195421.7902157009,4,Detected,2025-01-22T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Douglas WWTP,9592477.647471195,2,Detected,2024-12-19T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-02-20T00:00:00Z,2024-12-19,current
2024-2025,BioBot,Municipal,Amherst WWTP,675012.8200783156,2,Detected,2024-08-01T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-02-20T00:00:00Z,2024-08-01,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,3418031.668380547,2,Detected,2025-01-29T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,971493.016236503,5,Detected,2024-08-16T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-16,current
2024-2025,BioBot,Municipal,Lynn WWTF,746834.609462639,3,Detected,2025-01-21T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2025-01-21,current
2024-2025,BioBot,Municipal,Hull WWTF,923089.510468382,3,Detected,2024-09-24T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,Hopedale WWTP,2199608.5251004,2,Detected,2024-09-19T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,Springfield WWTP,199954.2983103448,2,Detected,2024-11-21T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,651909.0020930935,4,Detected,2025-02-09T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2025-02-09,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1223677.131602431,4,Detected,2024-08-30T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-30,current
2024-2025,BioBot,Municipal,Hull WWTF,407515.05213589856,3,Detected,2024-10-22T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-02-20T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,Douglas WWTP,419186.2342043675,2,Detected,2024-07-30T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-02-20T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,810815.7640359295,4,Detected,2024-09-29T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-09-29,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,528645.7392931943,3,Detected,2024-10-31T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-10-31,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1924168.0056695926,4,Detected,2024-09-17T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-09-17,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1346414.658911331,2,Detected,2024-08-14T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-02-20T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,Northampton WWTP,917558.0367131683,2,Detected,2024-12-23T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-02-20T00:00:00Z,2024-12-23,current
2024-2025,BioBot,Municipal,Gloucester WWTP,1530465.7107885084,1,Detected,2025-01-07T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-02-20T00:00:00Z,2025-01-07,current
2024-2025,BioBot,Municipal,Sunderland WWTP,110294.99112027133,1,Detected,2025-01-15T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-02-20T00:00:00Z,2025-01-15,current
2024-2025,BioBot,Municipal,Douglas WWTP,221261.17643676084,1,Detected,2024-10-17T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-02-20T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Lynn WWTF,742622.4641405783,3,Detected,2025-02-11T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2025-02-11,current
2024-2025,BioBot,Municipal,Wareham WPCF,997006.8110922843,4,Detected,2024-08-26T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-02-20T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,431991.352467148,2,Detected,2024-09-25T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-02-20T00:00:00Z,2024-09-25,current
2024-2025,BioBot,Municipal,New Bedford WWTF,43703.66324676155,1,Detected,2024-10-22T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-02-20T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1116152.9127820344,4,Detected,2024-12-16T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-02-20T00:00:00Z,2024-12-16,current
2024-2025,BioBot,Municipal,Greenfield WPCF,531738.6511792992,1,Detected,2024-12-04T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,Northampton WWTP,1880219.5040251238,1,Detected,2024-09-11T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-02-20T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,814767.5563645144,4,Detected,2024-07-23T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,Springfield WWTP,242250.40328642915,2,Detected,2024-11-26T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-02-20T00:00:00Z,2024-11-26,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1309743.07348797,4,Detected,2024-08-11T00:00:00Z,copies/L,North Andover,MA,Essex,2025-02-20T00:00:00Z,2024-08-11,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,976066.4073685581,4,Detected,2024-08-14T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,706507.6812336019,4,Detected,2024-07-03T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,687676.3835830402,4,Detected,2024-07-03T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1581372.43593054,4,Detected,2025-01-09T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2025-01-09,current
2024-2025,BioBot,Municipal,Lowell Regional WWTF,1017625.0518224558,1,Detected,2024-08-13T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-02-20T00:00:00Z,2024-08-13,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,271637.6737765506,4,Detected,2024-11-16T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-11-16,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,962177.9569627497,3,Detected,2024-07-24T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-02-20T00:00:00Z,2024-07-24,current
2024-2025,BioBot,Municipal,Greenfield WPCF,412619.58225841285,2,Detected,2024-10-16T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-02-20T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1692755.8846516125,1,Detected,2024-12-02T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-02-20T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,Whitman,4852118.480282624,2,Detected,2024-12-30T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-02-20T00:00:00Z,2024-12-30,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,660954.4471318201,2,Detected,2024-10-17T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Northampton WWTP,891052.3102315649,1,Detected,2024-08-14T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-02-20T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,Lynn WWTF,1323947.7520827702,2,Detected,2024-07-03T00:00:00Z,copies/L,Lynn,MA,Essex,2025-02-20T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,798548.8337346524,4,Detected,2024-09-30T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-09-30,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,496336.14008462324,4,Detected,2024-10-28T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Sunderland WWTP,114894.4887258357,1,Detected,2024-12-18T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-02-20T00:00:00Z,2024-12-18,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1110320.2783858068,4,Detected,2024-07-29T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,1453534.3867392584,4,Detected,2025-01-08T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-02-20T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,New Bedford WWTF,427198.1347993796,1,Detected,2024-12-03T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-02-20T00:00:00Z,2024-12-03,current
2024-2025,BioBot,Municipal,Hopedale WWTP,74660.70897327941,2,Detected,2024-10-17T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-02-20T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,876573.673900927,4,Detected,2024-08-15T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-08-15,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,165037.35810806908,3,Detected,2024-10-08T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-02-20T00:00:00Z,2024-10-08,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1741200.0943676,3,Detected,2024-08-19T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1779496.1971835692,3,Detected,2024-08-19T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-02-20T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,628267.4845949087,2,Detected,2024-11-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-02-20T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,Haverhill WWTP,1110367.4393509806,1,Detected,2025-01-01T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-02-20T00:00:00Z,2025-01-01,current
2024-2025,BioBot,Municipal,Sunderland WWTP,241228.20635772496,1,Detected,2024-07-03T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-02-20T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,730404.5055572446,4,Detected,2024-07-05T00:00:00Z,copies/L,Salem,MA,Essex,2025-02-20T00:00:00Z,2024-07-05,current
2024-2025,BioBot,Municipal,Northampton WWTP,497453.2344262295,1,Detected,2024-10-30T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-02-20T00:00:00Z,2024-10-30,current
