respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,Northbridge Sewer Department,647150.04,2,Detected,2024-08-26T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-08-26,current
2024-2025,BioBot,Municipal,Gloucester WWTP,100344.37,1,Detected,2025-05-20T00:00:00Z,copies/L,Gloucester,MA,Essex,2025-06-12T00:00:00Z,2025-05-20,current
2024-2025,BioBot,Municipal,Amherst WWTP,3810507.46,2,Detected,2024-09-12T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,Lowell Regional WWTF,490641.93,1,Detected,2024-09-17T00:00:00Z,copies/L,Lowell,MA,Middlesex,2025-06-12T00:00:00Z,2024-09-17,current
2024-2025,BioBot,Municipal,Wareham WPCF,2204235.935,4,Detected,2025-02-03T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-03,current
2024-2025,BioBot,Municipal,Greenfield WPCF,940367.375,2,Detected,2024-08-14T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,Surfside WTF,1357279.5150000001,2,Detected,2024-07-29T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,Whitman,127332.20499999999,2,Detected,2024-11-27T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1057350.8624999998,4,Detected,2024-08-18T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-08-18,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,174348.18,2,Detected,2025-04-07T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2025-04-07,current
2024-2025,BioBot,Municipal,Hopedale WWTP,71189.965,2,Detected,2024-10-28T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2024-10-28,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,818613.685,2,Detected,2025-03-17T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-03-17,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2890301.9600000004,3,Detected,2025-01-19T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-01-19,current
2024-2025,BioBot,Municipal,Amherst WWTP,297419.19,2,Detected,2025-03-25T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-03-25,current
2024-2025,BioBot,Municipal,Whitman,21232085.095,2,Detected,2024-10-16T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,Whitman,419294.29500000004,2,Detected,2024-10-16T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,950942.2274999999,4,Detected,2025-02-13T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2025-02-13,current
2024-2025,BioBot,Municipal,Brockton/ Abington,330536.77249999996,4,Detected,2024-10-10T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,Fall River WWTP,257661.63999999998,5,Detected,2024-07-07T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2024-07-07,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1229098.7425,4,Detected,2024-08-04T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-08-04,current
2024-2025,BioBot,Municipal,Springfield WWTP,257206.685,2,Detected,2024-11-19T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-11-19,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,145409.745,4,Detected,2025-04-07T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2025-04-07,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,903806.265,2,Detected,2024-12-12T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-12-12,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1011491.5666666668,3,Detected,2025-01-02T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,917735.6933333334,3,Detected,2024-07-29T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2024-07-29,current
2024-2025,BioBot,Municipal,Hull WWTF,3114314.49,3,Detected,2025-01-14T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2025-01-14,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1033011,3,Detected,2024-12-16T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-12-16,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,359414.1,2,Detected,2024-10-10T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,643874.0475,4,Detected,2024-09-25T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-09-25,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,415498.54,4,Detected,2025-03-31T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-03-31,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1227627.2650000001,4,Detected,2024-12-23T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-12-23,current
2024-2025,BioBot,Municipal,Surfside WTF,568506.51,2,Detected,2024-12-09T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-12-09,current
2024-2025,BioBot,Municipal,Northampton WWTP,681040.51,1,Detected,2025-04-09T00:00:00Z,copies/L,Northampton,MA,Hampshire,2025-06-12T00:00:00Z,2025-04-09,current
2024-2025,BioBot,Municipal,Amherst WWTP,910447.905,2,Detected,2024-07-03T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1045777.6549999999,4,Detected,2024-09-15T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-09-15,current
2024-2025,BioBot,Municipal,Brockton/ Abington,529739.3625,4,Detected,2025-02-23T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-02-23,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,438963.5425,4,Detected,2025-02-26T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-02-26,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,2471904.645,4,Detected,2024-09-16T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-09-16,current
2024-2025,BioBot,Municipal,Sunderland WWTP,5847.74,1,Detected,2025-05-14T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-06-12T00:00:00Z,2025-05-14,current
2024-2025,BioBot,Municipal,Douglas WWTP,35405.08,2,Detected,2024-10-31T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-06-12T00:00:00Z,2024-10-31,current
2024-2025,BioBot,Municipal,Brockton/ Abington,164195.35249999998,4,Detected,2025-04-17T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-17,current
2024-2025,BioBot,Municipal,Fall River WWTP,387702.67,1,Detected,2025-02-08T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2025-02-08,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,924985.0625,4,Detected,2024-07-21T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-07-21,current
2024-2025,BioBot,Municipal,Greenfield WPCF,114657.50499999999,2,Detected,2024-11-06T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,303257.9666666666,3,Detected,2025-04-21T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-04-21,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,927068.605,4,Detected,2025-01-19T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-01-19,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,917730.655,2,Detected,2025-03-13T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-03-13,current
2024-2025,BioBot,Municipal,Lynn WWTF,89470.92,1,Detected,2025-01-08T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,429917.9375,4,Detected,2025-04-06T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-04-06,current
2024-2025,BioBot,Municipal,Springfield WWTP,340979.31999999995,2,Detected,2025-03-25T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2025-03-25,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,483643.8475,4,Detected,2025-03-28T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-03-28,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,570549.7000000001,3,Detected,2024-11-08T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-06-12T00:00:00Z,2024-11-08,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,321980.5875,4,Detected,2024-10-14T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,Whitman,296952.39,4,Detected,2025-06-02T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-06-02,current
2024-2025,BioBot,Municipal,Sunderland WWTP,15232.28,1,Detected,2024-11-27T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-06-12T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,379472.18,2,Detected,2024-10-07T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2024-10-07,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,557886.8625,4,Detected,2024-10-13T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-10-13,current
2024-2025,BioBot,Municipal,Surfside WTF,77098.745,2,Detected,2025-05-08T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2025-05-08,current
2024-2025,BioBot,Municipal,Sunderland WWTP,988187,1,Detected,2025-03-05T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-06-12T00:00:00Z,2025-03-05,current
2024-2025,BioBot,Municipal,Springfield WWTP,210511.95500000002,2,Detected,2024-10-10T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,491220.625,2,Detected,2024-11-13T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,411340.35,2,Detected,2024-07-12T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-07-12,current
2024-2025,BioBot,Municipal,Lynn WWTF,1204096.4033333333,3,Detected,2024-07-30T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-07-30,current
2024-2025,BioBot,Municipal,Fall River WWTP,425683.4275,4,Detected,2024-07-11T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-06-12T00:00:00Z,2024-07-11,current
2024-2025,BioBot,Municipal,Lynn WWTF,786581.0800000001,3,Detected,2025-03-25T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2025-03-25,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,263512.95,3,Detected,2024-10-23T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,1017967.9875,4,Detected,2024-08-08T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-08-08,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,728807.2675,4,Detected,2024-12-15T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-12-15,current
2024-2025,BioBot,Municipal,Billerica Treatment Plant,1719097.765,2,Detected,2025-01-13T00:00:00Z,copies/L,Billerica,MA,Middlesex,2025-06-12T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,Wareham WPCF,829360.4633333333,3,Detected,2024-08-12T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,Hopedale WWTP,106867.015,2,Detected,2025-05-05T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2025-05-05,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,380650.91000000003,4,Detected,2024-10-21T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1481536.0466666666,3,Detected,2024-08-28T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,Sunderland WWTP,105234.755,2,Detected,2025-02-11T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-06-12T00:00:00Z,2025-02-11,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,760152.77,4,Detected,2024-07-21T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2024-07-21,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,439497.82,3,Detected,2025-02-18T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-02-18,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,1051501.21,1,Detected,2024-12-26T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-06-12T00:00:00Z,2024-12-26,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1101459.475,4,Detected,2024-07-11T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-11,current
2024-2025,BioBot,Municipal,Springfield WWTP,1141026.575,2,Detected,2024-12-19T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-12-19,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,818838.0950000001,4,Detected,2024-12-08T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-12-08,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2031007.0675,4,Detected,2025-01-25T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-01-25,current
2024-2025,BioBot,Municipal,Greenfield WPCF,1265373.74,2,Detected,2025-01-29T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-06-12T00:00:00Z,2025-01-29,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1051675.5,3,Detected,2024-12-18T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-12-18,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,606352.9575,4,Detected,2025-03-30T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-03-30,current
2024-2025,BioBot,Municipal,Amherst WWTP,83531.45999999999,2,Detected,2025-05-20T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-05-20,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,147365.10749999998,4,Detected,2025-05-13T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-05-13,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,810203.78,4,Detected,2024-10-01T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-10-01,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,1641149.3375000001,4,Detected,2025-01-25T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2025-01-25,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1203812.2225,4,Detected,2024-07-21T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-21,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,575449.385,2,Detected,2025-02-27T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-02-27,current
2024-2025,BioBot,Municipal,Surfside WTF,644050.79,2,Detected,2024-08-08T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-08-08,current
2024-2025,BioBot,Municipal,Springfield WWTP,253655.53,2,Detected,2024-10-22T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2024-10-22,current
2024-2025,BioBot,Municipal,Sunderland WWTP,148136.11,1,Detected,2025-04-09T00:00:00Z,copies/L,Sunderland,MA,Franklin,2025-06-12T00:00:00Z,2025-04-09,current
2024-2025,BioBot,Municipal,Surfside WTF,251229.425,2,Detected,2025-03-10T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2025-03-10,current
2024-2025,BioBot,Municipal,Douglas WWTP,503477.85,1,Detected,2024-12-03T00:00:00Z,copies/L,East Douglas,MA,Worcester,2025-06-12T00:00:00Z,2024-12-03,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,363434.16000000003,2,Detected,2025-03-31T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-03-31,current
2024-2025,BioBot,Municipal,Amherst WWTP,221671.15000000002,2,Detected,2025-03-28T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-03-28,current
2024-2025,BioBot,Municipal,New Bedford WWTF,117267.66,1,Detected,2025-04-29T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-06-12T00:00:00Z,2025-04-29,current
2024-2025,BioBot,Municipal,Northbridge Sewer Department,902476.085,2,Detected,2024-12-02T00:00:00Z,copies/L,Northbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-12-02,current
2024-2025,BioBot,Municipal,Surfside WTF,150597.185,2,Detected,2025-03-06T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2025-03-06,current
2024-2025,BioBot,Municipal,New Bedford WWTF,69446.46,1,Detected,2024-10-15T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-06-12T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,92907.83,1,Detected,2025-04-25T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2025-04-25,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1070047.49,3,Detected,2024-08-05T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-08-05,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1117926.41,3,Detected,2024-08-05T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2024-08-05,current
2024-2025,BioBot,Municipal,Hull WWTF,212499.95000000004,3,Detected,2024-11-12T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2024-11-12,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,655299.635,4,Detected,2024-10-11T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-10-11,current
2024-2025,BioBot,Municipal,Amherst WWTP,813020.335,2,Detected,2024-08-27T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2024-08-27,current
2024-2025,BioBot,Municipal,Hopedale WWTP,531467.6599999999,2,Detected,2025-06-05T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2025-06-05,current
2024-2025,BioBot,Municipal,Hull WWTF,805747.45,2,Detected,2024-07-09T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-09,current
2024-2025,BioBot,Municipal,Amherst WWTP,236062.62,2,Detected,2025-05-15T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2025-05-15,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,773259.25,3,Detected,2024-07-01T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2024-07-01,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,122792.4375,4,Detected,2025-06-01T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-06-12T00:00:00Z,2025-06-01,current
2024-2025,BioBot,Municipal,MWRA Northern,278093.045,6,Detected,2024-09-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-22,current
2024-2025,BioBot,Municipal,MWRA Northern,295821.38333333336,6,Detected,2024-09-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-06-12T00:00:00Z,2024-09-22,current
2024-2025,BioBot,Municipal,Wareham WPCF,258424.5375,4,Detected,2024-07-01T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-07-01,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,656216.8325,4,Detected,2025-01-26T00:00:00Z,copies/L,North Andover,MA,Essex,2025-06-12T00:00:00Z,2025-01-26,current
2024-2025,BioBot,Municipal,Wareham WPCF,2548706.71,2,Detected,2024-10-21T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-06-12T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Hopedale WWTP,1128305.97,2,Detected,2024-12-05T00:00:00Z,copies/L,Hopedale,MA,Worcester,2025-06-12T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,New Bedford WWTF,68579.46,1,Detected,2025-05-13T00:00:00Z,copies/L,New Bedford,MA,Bristol,2025-06-12T00:00:00Z,2025-05-13,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,798283.3175000001,4,Detected,2024-09-27T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2024-09-27,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,795363.23,4,Detected,2024-12-04T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,Hull WWTF,822069.1333333333,3,Detected,2025-04-22T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-06-12T00:00:00Z,2025-04-22,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,134134.075,2,Detected,2025-05-06T00:00:00Z,copies/L,Montague,MA,Franklin,2025-06-12T00:00:00Z,2025-05-06,current
2024-2025,BioBot,Municipal,MFN Regional Wastewater District,610181.7150000001,2,Detected,2024-12-20T00:00:00Z,copies/L,Norton,MA,Bristol,2025-06-12T00:00:00Z,2024-12-20,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,794671.77,4,Detected,2025-02-05T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-06-12T00:00:00Z,2025-02-05,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,116482.92666666665,3,Detected,2025-05-21T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-06-12T00:00:00Z,2025-05-21,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2173713.775,4,Detected,2024-12-20T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-12-20,current
2024-2025,BioBot,Municipal,SESD-Peabody Metering Station,2118366.89,4,Detected,2024-12-20T00:00:00Z,copies/L,Salem,MA,Essex,2025-06-12T00:00:00Z,2024-12-20,current
2024-2025,BioBot,Municipal,Lynn WWTF,1092261.6433333333,3,Detected,2024-08-06T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,Amherst WWTP,908787.0933333333,3,Detected,2024-08-20T00:00:00Z,copies/L,Hadley,MA,Hampshire,2025-06-12T00:00:00Z,2024-08-20,current
2024-2025,BioBot,Municipal,Springfield WWTP,641864.1,2,Detected,2025-04-01T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-06-12T00:00:00Z,2025-04-01,current
2024-2025,BioBot,Municipal,Lynn WWTF,208481.16,3,Detected,2024-11-05T00:00:00Z,copies/L,Lynn,MA,Essex,2025-06-12T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Surfside WTF,215115.25,1,Detected,2024-11-25T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2024-11-25,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,215484.08666666667,3,Detected,2025-04-22T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-06-12T00:00:00Z,2025-04-22,current
2024-2025,BioBot,Municipal,Surfside WTF,2304950.08,2,Detected,2025-01-02T00:00:00Z,copies/L,Nantucket,MA,Nantucket,2025-06-12T00:00:00Z,2025-01-02,current
2024-2025,BioBot,Municipal,Brockton/ Abington,957324.2499999999,4,Detected,2025-03-23T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-06-12T00:00:00Z,2025-03-23,current
