respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2025-2026,BioBot,Municipal,Fall River WWTP,27690.417999999998,5,Detected,2025-07-16T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,MWRA Northern,269540.02285714285,7,Detected,2025-08-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-23,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,1590751.0833333333,3,Detected,2025-08-19T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Whitman,186861.425,4,Detected,2025-07-23T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,MWRA Northern,329118.72142857144,7,Detected,2025-09-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,MWRA Northern,301768.96,7,Detected,2025-08-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-16,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,438506.71666666673,3,Detected,2025-07-24T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,155022.925,4,Detected,2025-06-30T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-06-30,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,3314.816666666667,3,Not Detected,2025-07-15T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,250070.1075,4,Detected,2025-07-21T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-21,current
2025-2026,BioBot,Municipal,Whitman,280937.2,4,Detected,2025-08-14T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,MWRA Southern,349847.3028571429,7,Detected,2025-08-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-23,current
2025-2026,BioBot,Municipal,Whitman,538891.62,4,Detected,2025-08-20T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-20,current
2025-2026,BioBot,Municipal,Hull WWTF,1511866.5833333333,3,Detected,2025-07-30T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,724178.86,3,Detected,2025-09-04T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,MWRA Southern,240902.27428571432,7,Detected,2025-08-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,Brockton/ Abington,527794.0700000001,4,Detected,2025-08-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,111433.022,5,Detected,2025-07-03T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-03,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,49638.795,2,Detected,2025-09-03T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Haverhill WWTP,206537.0975,4,Detected,2025-08-05T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,Greenfield WPCF,202852.01,2,Detected,2025-08-14T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-14,current
2025-2026,BioBot,Municipal,MWRA Northern,273380.53714285715,7,Detected,2025-08-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,169242.47999999998,4,Detected,2025-07-30T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,MWRA Southern,342847.83571428567,7,Detected,2025-09-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,Wareham WPCF,758574.565,4,Detected,2025-08-28T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-28,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,2089823.7566666666,3,Detected,2025-08-21T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-21,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,864244.9099999999,4,Detected,2025-08-19T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,MWRA Northern,291161.8142857143,7,Detected,2025-08-19T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Haverhill WWTP,355111.6666666667,3,Detected,2025-08-18T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Haverhill WWTP,399433.1766666666,3,Detected,2025-08-18T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,MWRA Northern,123872.39142857143,7,Detected,2025-07-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Wareham WPCF,217584.795,4,Detected,2025-08-07T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,Uxbridge WWTF,361582.38999999996,3,Detected,2025-08-07T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,143076.22,4,Detected,2025-07-22T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-22,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,145391.80333333334,3,Detected,2025-07-29T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,MWRA Northern,295086.83571428567,7,Detected,2025-08-31T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-31,current
2025-2026,BioBot,Municipal,Wareham WPCF,117205.22,4,Detected,2025-08-19T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,322370.795,4,Detected,2025-08-19T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-08-19,current
2025-2026,BioBot,Municipal,MWRA Southern,97559.24571428569,7,Detected,2025-07-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,Hull WWTF,189984.29333333333,3,Detected,2025-07-24T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,207053.84,4,Detected,2025-07-24T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,490062.4125,4,Detected,2025-08-05T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,MWRA Southern,199819.7457142857,7,Detected,2025-08-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-05,current
2025-2026,BioBot,Municipal,MWRA Southern,239961.27999999997,7,Detected,2025-07-28T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-28,current
2025-2026,BioBot,Municipal,Hull WWTF,2022591.1533333333,3,Detected,2025-08-06T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,MWRA Northern,121580.58714285713,7,Detected,2025-06-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-06-30,current
2025-2026,BioBot,Municipal,Springfield WWTP,255378.805,2,Detected,2025-07-10T00:00:00Z,copies/L,Agawam,MA,Hampden,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,Fall River WWTP,89806.84333333334,3,Detected,2025-08-06T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,MWRA Southern,237125.65714285715,7,Detected,2025-07-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-29,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,122977.65,4,Detected,2025-07-16T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,MWRA Southern,115342.66714285714,7,Detected,2025-07-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Whitman,209774.14500000002,4,Detected,2025-07-24T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,140936.58333333334,3,Detected,2025-08-13T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,1585640.24,3,Detected,2025-08-26T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Hull WWTF,98199.73333333332,3,Detected,2025-07-03T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-03,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,321357.11333333334,3,Detected,2025-07-31T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-31,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,711532.3175,4,Detected,2025-08-26T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,107689.8425,4,Detected,2025-07-01T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-01,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,276283.19,4,Detected,2025-08-22T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-08-22,current
2025-2026,BioBot,Municipal,Brockton/ Abington,376134.60750000004,4,Detected,2025-08-12T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,MWRA Southern,345912.5528571429,7,Detected,2025-08-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-25,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,124648.255,4,Detected,2025-07-30T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,183399.06333333332,3,Detected,2025-07-30T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,777069.9666666667,3,Detected,2025-09-02T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,MWRA Southern,213726.62714285712,7,Detected,2025-08-01T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-01,current
2025-2026,BioBot,Municipal,Montague Clean Water Facility,95677.52666666667,3,Detected,2025-08-13T00:00:00Z,copies/L,Montague,MA,Franklin,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,125559.155,4,Detected,2025-07-14T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-14,current
2025-2026,BioBot,Municipal,MWRA Southern,345697.0085714286,7,Detected,2025-08-22T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-22,current
2025-2026,BioBot,Municipal,Haverhill WWTP,214105.8825,4,Detected,2025-08-11T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-11,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,146261.12999999998,3,Detected,2025-07-25T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-25,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,159812.3975,4,Detected,2025-07-18T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-18,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,68865.99333333333,3,Detected,2025-07-09T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-09,current
2025-2026,BioBot,Municipal,MWRA Northern,319831.72571428574,7,Detected,2025-09-03T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,Fall River WWTP,23114.235999999997,5,Detected,2025-07-15T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-15,current
2025-2026,BioBot,Municipal,Hull WWTF,65811.21,3,Detected,2025-07-17T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Haverhill WWTP,208257.46333333335,3,Detected,2025-08-04T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-04,current
2025-2026,BioBot,Municipal,Greenfield WPCF,92837.025,2,Detected,2025-07-17T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,700335.785,4,Detected,2025-08-13T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,262184.11,3,Detected,2025-08-26T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,MWRA Southern,301062.5028571429,7,Detected,2025-08-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-18,current
2025-2026,BioBot,Municipal,Whitman,1932067.915,4,Detected,2025-08-07T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,MWRA Northern,182244.08,7,Detected,2025-08-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-07,current
2025-2026,BioBot,Municipal,SESD-Peabody/Salem Pump,480677.17000000004,4,Detected,2025-08-26T00:00:00Z,copies/L,Salem,MA,Essex,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,178812.625,4,Detected,2025-08-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,Greenfield WPCF,201497.155,2,Detected,2025-07-24T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-09-11T00:00:00Z,2025-07-24,current
2025-2026,BioBot,Municipal,MWRA Southern,341807.9514285714,7,Detected,2025-08-31T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-31,current
2025-2026,BioBot,Municipal,Fall River WWTP,9734.963333333333,3,Detected,2025-07-10T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,MWRA Northern,234580.2742857143,7,Detected,2025-08-10T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-10,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,302108.04,2,Detected,2025-08-27T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-27,current
2025-2026,BioBot,Municipal,MWRA Northern,133957.24,7,Detected,2025-08-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-02,current
2025-2026,BioBot,Municipal,MWRA Northern,288825.71142857143,7,Detected,2025-08-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-30,current
2025-2026,BioBot,Municipal,Pittsfield WWTP,112069.7175,4,Detected,2025-07-11T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-09-11T00:00:00Z,2025-07-11,current
2025-2026,BioBot,Municipal,Fall River WWTP,55697.58,4,Detected,2025-08-12T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,Wareham WPCF,221444.5575,4,Detected,2025-07-23T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-23,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,103304.39,2,Detected,2025-07-10T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-10,current
2025-2026,BioBot,Municipal,Wareham WPCF,115810.785,4,Detected,2025-08-12T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-08-12,current
2025-2026,BioBot,Municipal,MWRA Southern,117703.16857142856,7,Detected,2025-07-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-07,current
2025-2026,BioBot,Municipal,Lynn WWTF,327582.77,2,Detected,2025-09-03T00:00:00Z,copies/L,Lynn,MA,Essex,2025-09-11T00:00:00Z,2025-09-03,current
2025-2026,BioBot,Municipal,MWRA Southern,227391.71714285712,7,Detected,2025-08-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-08,current
2025-2026,BioBot,Municipal,MWRA Southern,201288.76714285716,7,Detected,2025-07-27T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-27,current
2025-2026,BioBot,Municipal,Plymouth Headworks Influent,209206.50666666668,3,Detected,2025-07-17T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-17,current
2025-2026,BioBot,Municipal,Upper Blackstone Clean Water,323788.1325,4,Detected,2025-07-28T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-09-11T00:00:00Z,2025-07-28,current
2025-2026,BioBot,Municipal,MWRA Southern,369299.24428571423,7,Detected,2025-09-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-09-02,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,150765.88,4,Detected,2025-07-16T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-07-16,current
2025-2026,BioBot,Municipal,S.Deerfield WWTP,167679.87333333332,3,Detected,2025-09-04T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-09-11T00:00:00Z,2025-09-04,current
2025-2026,BioBot,Municipal,Fitchburg Public Works,247106.97999999998,2,Detected,2025-08-13T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-09-11T00:00:00Z,2025-08-13,current
2025-2026,BioBot,Municipal,Brockton/ Abington,314540.38,4,Detected,2025-07-28T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-28,current
2025-2026,BioBot,Municipal,Haverhill WWTP,235410.9025,4,Detected,2025-08-06T00:00:00Z,copies/L,Haverhill,MA,Essex,2025-09-11T00:00:00Z,2025-08-06,current
2025-2026,BioBot,Municipal,MWRA Southern,115332.46571428572,7,Detected,2025-06-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-06-30,current
2025-2026,BioBot,Municipal,MWRA Northern,99004.89857142858,7,Detected,2025-07-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-05,current
2025-2026,BioBot,Municipal,MWRA Northern,118550.49714285713,7,Detected,2025-07-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-07-18,current
2025-2026,BioBot,Municipal,Brockton/ Abington,309581.3925,4,Detected,2025-07-21T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-21,current
2025-2026,BioBot,Municipal,Fall River WWTP,26809.775,4,Detected,2025-07-30T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-09-11T00:00:00Z,2025-07-30,current
2025-2026,BioBot,Municipal,MWRA Southern,337756.3642857143,7,Detected,2025-08-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-09-11T00:00:00Z,2025-08-26,current
2025-2026,BioBot,Municipal,Wareham WPCF,78608.98749999999,4,Not Detected,2025-07-29T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-09-11T00:00:00Z,2025-07-29,current
