respiratory_season,tester,site_type,name_of_sampling_location,7_day_average_of_sars-cov-2_concentration,number_of_samples_in_the_last_7_days,sars-cov-2_detected,sample_collection_date,units_(measuring_concentration),city_of_sampling_location,state_of_sampling_location,county_of_sampling_location,date_data_last_updated,date,source
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,639378.664075,4,Detected,2024-10-05T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-10-05,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,204211.33414999998,4,Detected,2024-12-06T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-12-06,current
2024-2025,BioBot,Municipal,Lynn WWTF,290507.94561,3,Detected,2024-10-02T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-10-02,current
2024-2025,BioBot,Municipal,MWRA Southern,199564.23029142854,7,Detected,2024-11-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-24,current
2024-2025,BioBot,Municipal,MWRA Northern,722622.7182428573,7,Detected,2024-08-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-23,current
2024-2025,BioBot,Municipal,MWRA Southern,210602.68987142856,7,Detected,2024-10-17T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-17,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,884340.7677666666,3,Detected,2024-07-10T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2024-07-10,current
2024-2025,BioBot,Municipal,MWRA Northern,478878.81348571426,7,Detected,2024-12-10T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,Whitman,1204101.9130666666,3,Detected,2024-10-02T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-02,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1657715.5076466666,3,Detected,2024-09-19T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,MWRA Southern,1030267.8663857143,7,Detected,2025-01-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-12,current
2024-2025,BioBot,Municipal,MWRA Northern,260630.33691666668,6,Detected,2024-09-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,MWRA Northern,242901.99730000002,6,Detected,2024-09-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-24,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,301807.902275,4,Detected,2024-11-01T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-11-01,current
2024-2025,BioBot,Municipal,Wareham WPCF,3084315.32125,4,Detected,2025-01-15T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2025-01-15,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,610637.4426333334,3,Detected,2024-08-29T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-08-29,current
2024-2025,BioBot,Municipal,MWRA Southern,356126.57461428567,7,Detected,2024-12-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1076537.9081333333,3,Detected,2024-11-21T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Lynn WWTF,193933.61113333332,3,Detected,2024-10-24T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-10-24,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,3383461.283,5,Detected,2025-01-08T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Wareham WPCF,1126852.7289,4,Detected,2024-07-23T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,Whitman,1678445.094475,4,Detected,2024-12-11T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,407791.00957500003,4,Detected,2024-10-16T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,50008.815266666665,3,Detected,2024-11-06T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2024-11-06,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,1104671.5088,4,Detected,2024-09-26T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2024-09-26,current
2024-2025,BioBot,Municipal,MWRA Southern,184725.7421757143,7,Detected,2024-11-10T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-10,current
2024-2025,BioBot,Municipal,MWRA Southern,258584.1292157143,7,Detected,2024-10-07T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-07,current
2024-2025,BioBot,Municipal,MWRA Southern,1681363.8912571426,7,Detected,2024-12-25T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-25,current
2024-2025,BioBot,Municipal,Whitman,281350.77467500005,4,Detected,2024-11-20T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,MWRA Northern,114689.34206285713,7,Detected,2024-11-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,806688.2007999999,3,Detected,2024-09-26T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-09-26,current
2024-2025,BioBot,Municipal,Lynn WWTF,370256.98034999997,2,Detected,2024-09-18T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-09-18,current
2024-2025,BioBot,Municipal,MWRA Northern,948677.0355142857,7,Detected,2024-12-26T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-26,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,157675.669048,4,Detected,2024-11-27T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-11-27,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,453092.07792499993,4,Detected,2024-07-12T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-07-12,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1472692.8916666666,3,Detected,2025-01-22T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Fall River WWTP,206494.641346,5,Detected,2024-08-22T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-01-30T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,751574.7687249999,4,Detected,2024-07-23T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,MWRA Southern,652304.4758714286,7,Detected,2024-09-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,MWRA Northern,720508.6612285713,7,Detected,2024-08-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,MWRA Northern,508697.0324,7,Detected,2024-09-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-05,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,467044.18905000004,4,Detected,2024-07-06T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-07-06,current
2024-2025,BioBot,Municipal,Wareham WPCF,1321915.9654333333,3,Detected,2024-12-31T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-12-31,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1591084,3,Detected,2025-01-22T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,MWRA Northern,997825.6768000001,7,Detected,2025-01-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,373587.5509333333,3,Detected,2024-12-05T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,Whitman,229728.34373999995,3,Detected,2024-11-14T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-14,current
2024-2025,BioBot,Municipal,MWRA Southern,706003.0118571428,7,Detected,2024-08-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-12,current
2024-2025,BioBot,Municipal,MWRA Southern,202691.9324042857,7,Detected,2024-11-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-09,current
2024-2025,BioBot,Municipal,Fall River WWTP,505718.9579,5,Detected,2024-07-18T00:00:00Z,copies/L,Fall River,MA,Bristol,2025-01-30T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,MWRA Southern,658376.2126142858,7,Detected,2024-09-12T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-12,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,2695653.4864250002,4,Detected,2025-01-22T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2025-01-22,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,639083.0503750001,4,Detected,2024-12-10T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-12-10,current
2024-2025,BioBot,Municipal,MWRA Southern,169582.36078571432,7,Detected,2024-11-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-02,current
2024-2025,BioBot,Municipal,MWRA Northern,275794.45058571425,7,Detected,2024-09-29T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-29,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1014493.828525,4,Detected,2024-12-20T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-12-20,current
2024-2025,BioBot,Municipal,SESD-Peabody/Salem Pump,2479532.5242500002,4,Detected,2025-01-04T00:00:00Z,copies/L,Salem,MA,Essex,2025-01-30T00:00:00Z,2025-01-04,current
2024-2025,BioBot,Municipal,Wareham WPCF,1040787.0617666667,3,Detected,2024-09-04T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-09-04,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,214792.544,4,Detected,2024-11-20T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,MWRA Northern,886042.735585714,7,Detected,2024-07-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-07-08,current
2024-2025,BioBot,Municipal,MWRA Southern,659903.3135142857,7,Detected,2024-09-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-09,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,173590.89785,4,Detected,2024-10-14T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-10-14,current
2024-2025,BioBot,Municipal,MWRA Northern,191636.69675714287,7,Detected,2024-10-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-23,current
2024-2025,BioBot,Municipal,MWRA Southern,203716.1706857143,7,Detected,2024-10-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1016267.1229500001,4,Detected,2024-08-06T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,MWRA Northern,132419.20202857142,7,Detected,2024-11-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-23,current
2024-2025,BioBot,Municipal,MWRA Southern,1164355.063057143,7,Detected,2025-01-05T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-05,current
2024-2025,BioBot,Municipal,Hull WWTF,3119776.1513333335,3,Detected,2024-12-11T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,MWRA Southern,899841.6437428573,7,Detected,2024-07-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-07-24,current
2024-2025,BioBot,Municipal,MWRA Northern,180840.67377142858,7,Detected,2024-10-24T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-24,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,1494911.1062500002,4,Detected,2024-09-11T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,MWRA Southern,817210.9109428573,7,Detected,2025-01-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-15,current
2024-2025,BioBot,Municipal,Brockton/ Abington,181024.165525,4,Detected,2024-10-21T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Wareham WPCF,958920.019375,4,Detected,2024-12-05T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-12-05,current
2024-2025,BioBot,Municipal,Whitman,2287365.78645,4,Detected,2025-01-14T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2025-01-14,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,197448.471925,4,Detected,2024-11-20T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-11-20,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,534590.41764,5,Detected,2024-07-03T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,Lynn WWTF,310238.32800000004,3,Detected,2024-11-13T00:00:00Z,copies/L,Lynn,MA,Essex,2025-01-30T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,MWRA Northern,675187.2129428572,7,Detected,2024-08-09T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-09,current
2024-2025,BioBot,Municipal,MWRA Southern,292140.54885714286,7,Detected,2024-10-04T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-04,current
2024-2025,BioBot,Municipal,MWRA Northern,713538.4561428571,7,Detected,2024-09-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-13,current
2024-2025,BioBot,Municipal,Brockton/ Abington,1117335.791475,4,Detected,2024-08-19T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-19,current
2024-2025,BioBot,Municipal,MWRA Southern,783510.3461,7,Detected,2025-01-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-23,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,839186.837175,4,Detected,2024-12-11T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-12-11,current
2024-2025,BioBot,Municipal,MWRA Southern,195933.13174285716,7,Detected,2024-10-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-18,current
2024-2025,BioBot,Municipal,MWRA Northern,216253.53592857142,7,Detected,2024-10-16T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-16,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,2914659.736075,4,Detected,2025-01-14T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2025-01-14,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,436764.15070000006,3,Detected,2024-07-03T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-03,current
2024-2025,BioBot,Municipal,MWRA Southern,199194.46273285712,7,Detected,2024-11-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-08,current
2024-2025,BioBot,Municipal,MWRA Northern,650804.4986428572,7,Detected,2024-08-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-15,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,1196006.5539000002,4,Detected,2025-01-17T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2025-01-17,current
2024-2025,BioBot,Municipal,MWRA Northern,629284.7324857144,7,Detected,2024-09-02T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-02,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1678041.3361666666,3,Detected,2024-08-07T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-08-07,current
2024-2025,BioBot,Municipal,Brockton/ Abington,544590.87615,4,Detected,2024-09-17T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-09-17,current
2024-2025,BioBot,Municipal,MWRA Northern,195210.58925714288,7,Detected,2024-10-18T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-18,current
2024-2025,BioBot,Municipal,MWRA Southern,197416.92753285714,7,Detected,2024-11-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-11,current
2024-2025,BioBot,Municipal,MWRA Northern,229600.0393,7,Detected,2024-10-15T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-15,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,772288.770825,4,Detected,2024-12-04T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,MWRA Southern,1642549.276657143,7,Detected,2024-12-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-12-23,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,1516676.6384189997,3,Detected,2024-12-24T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2024-12-24,current
2024-2025,BioBot,Municipal,Hull WWTF,308573.59040000004,3,Detected,2024-11-07T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-07,current
2024-2025,BioBot,Municipal,Greater Lawrence Sanitary District,1117941.683225,4,Detected,2024-08-13T00:00:00Z,copies/L,North Andover,MA,Essex,2025-01-30T00:00:00Z,2024-08-13,current
2024-2025,BioBot,Municipal,MWRA Northern,169148.76678428572,7,Detected,2024-11-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-11-13,current
2024-2025,BioBot,Municipal,MWRA Southern,1097321.6920857145,7,Detected,2025-01-11T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-11,current
2024-2025,BioBot,Municipal,Whitman,1326990.0628075001,4,Detected,2024-11-05T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-05,current
2024-2025,BioBot,Municipal,Hull WWTF,5525932.990666666,3,Detected,2024-08-22T00:00:00Z,copies/L,Hull,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-22,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,264616.24796666665,3,Detected,2024-10-10T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-10-10,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,742113.7027666667,3,Detected,2024-12-03T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-12-03,current
2024-2025,BioBot,Municipal,Plymouth Headworks Influent,640652.5926333334,3,Detected,2024-08-28T00:00:00Z,copies/L,Plymouth,MA,Plymouth,2025-01-30T00:00:00Z,2024-08-28,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,394825.3506,2,Detected,2024-12-04T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2024-12-04,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,477271.7308333333,3,Detected,2024-08-06T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-08-06,current
2024-2025,BioBot,Municipal,MWRA Southern,901950.022457143,7,Detected,2024-07-23T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-07-23,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,1044678.1448,3,Detected,2024-09-11T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-09-11,current
2024-2025,BioBot,Municipal,S.Deerfield WWTP,484842.39216000005,3,Detected,2024-10-24T00:00:00Z,copies/L,Deerfield,MA,Franklin,2025-01-30T00:00:00Z,2024-10-24,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,1036976.841425,4,Detected,2025-01-08T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2025-01-08,current
2024-2025,BioBot,Municipal,Wareham WPCF,987389.525675,4,Detected,2024-07-18T00:00:00Z,copies/L,Wareham,MA,Plymouth,2025-01-30T00:00:00Z,2024-07-18,current
2024-2025,BioBot,Municipal,Whitman,300122.71518750006,4,Detected,2024-11-21T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-11-21,current
2024-2025,BioBot,Municipal,MWRA Southern,652447.0632285714,7,Detected,2024-08-08T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-08,current
2024-2025,BioBot,Municipal,Greenfield WPCF,969048.60205,2,Detected,2024-09-26T00:00:00Z,copies/L,Greenfield,MA,Franklin,2025-01-30T00:00:00Z,2024-09-26,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,665963.7602249999,4,Detected,2024-07-01T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-07-01,current
2024-2025,BioBot,Municipal,MWRA Northern,181683.46958571434,7,Detected,2024-10-20T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-10-20,current
2024-2025,BioBot,Municipal,MWRA Southern,665605.1113999999,7,Detected,2024-08-14T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-14,current
2024-2025,BioBot,Municipal,Montague Clean Water Facility,250277.39913333333,3,Detected,2024-10-31T00:00:00Z,copies/L,Montague,MA,Franklin,2025-01-30T00:00:00Z,2024-10-31,current
2024-2025,BioBot,Municipal,Whitman,1038898.81405,4,Detected,2024-10-04T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-10-04,current
2024-2025,BioBot,Municipal,MWRA Northern,413362.5684857142,7,Detected,2024-09-10T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-10,current
2024-2025,BioBot,Municipal,MWRA Northern,267065.6401571428,7,Detected,2024-09-30T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-09-30,current
2024-2025,BioBot,Municipal,MWRA Southern,692638.5479857142,7,Detected,2024-08-21T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2024-08-21,current
2024-2025,BioBot,Municipal,Uxbridge WWTF,1425237.4962666668,3,Detected,2024-09-19T00:00:00Z,copies/L,Uxbridge,MA,Worcester,2025-01-30T00:00:00Z,2024-09-19,current
2024-2025,BioBot,Municipal,MWRA Southern,922865.4038142858,7,Detected,2025-01-13T00:00:00Z,copies/L,Winthrop,MA,Suffolk,2025-01-30T00:00:00Z,2025-01-13,current
2024-2025,BioBot,Municipal,Fitchburg Public Works,230477.67857500003,4,Detected,2024-10-24T00:00:00Z,copies/L,Fitchburg,MA,Worcester,2025-01-30T00:00:00Z,2024-10-24,current
2024-2025,BioBot,Municipal,South Hadley Div. of WPC,3932375.91719,4,Detected,2024-11-23T00:00:00Z,copies/L,Chicopee,MA,Hampden,2025-01-30T00:00:00Z,2024-11-23,current
2024-2025,BioBot,Municipal,Brockton/ Abington,532015.6189,4,Detected,2024-09-23T00:00:00Z,copies/L,Brockton,MA,Plymouth,2025-01-30T00:00:00Z,2024-09-23,current
2024-2025,BioBot,Municipal,Upper Blackstone Clean Water,390537.4211,4,Detected,2024-10-21T00:00:00Z,copies/L,Worcester,MA,Worcester,2025-01-30T00:00:00Z,2024-10-21,current
2024-2025,BioBot,Municipal,Pittsfield WWTP,203592.84125,4,Detected,2024-10-29T00:00:00Z,copies/L,Pittsfield,MA,Berkshire,2025-01-30T00:00:00Z,2024-10-29,current
